"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1409","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1409"
"1410","0.0000","0.0010","0.0300","0.0509","0.9181","0.0000","0.0000","0.0180","0.0460","0.9360","1410"
"1411","0.0040","0.0020","0.3716","0.0230","0.5994","0.0030","0.0010","0.6720","0.0280","0.2960","1411"
"1412","0.0000","0.0050","0.3990","0.1850","0.4110","0.0000","0.0030","0.5140","0.2490","0.2340","1412"
"1413","0.0000","0.0000","0.0020","0.9900","0.0080","0.0000","0.0000","0.0000","0.9990","0.0010","1413"
"1414","0.0010","0.0050","0.0010","0.9130","0.0800","0.0010","0.0020","0.0000","0.9800","0.0170","1414"
"1415","0.0000","0.0000","0.0010","0.9960","0.0030","0.0000","0.0000","0.0000","1.0000","0.0000","1415"
"1416","0.0000","0.0100","0.0000","0.9780","0.0120","0.0000","0.0130","0.0000","0.9660","0.0210","1416"
"1417","0.0040","0.0630","0.0040","0.6540","0.2750","0.0030","0.0120","0.0000","0.9160","0.0690","1417"
"1418","0.0000","0.0000","0.6547","0.2182","0.1271","0.0000","0.0000","0.7140","0.2150","0.0710","1418"
"1419","0.0000","0.0000","0.0030","0.0750","0.9220","0.0000","0.0000","0.0010","0.0170","0.9820","1419"
"1420","0.0000","0.0000","0.0240","0.9740","0.0020","0.0000","0.0000","0.0120","0.9880","0.0000","1420"
"1421","0.0000","0.0000","0.0110","0.4595","0.5295","0.0000","0.0000","0.0090","0.5210","0.4700","1421"
"1422","0.0130","0.0030","0.1510","0.7960","0.0370","0.0170","0.0040","0.2478","0.7083","0.0230","1422"
"1423","0.0040","0.0070","0.0290","0.8000","0.1600","0.0020","0.0010","0.0140","0.9510","0.0320","1423"
"1424","0.0000","0.0090","0.0000","0.9890","0.0020","0.0000","0.0010","0.0000","0.9990","0.0000","1424"
"1425","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1425"
"1426","0.0000","0.0120","0.0821","0.6396","0.2663","0.0000","0.0040","0.0760","0.2730","0.6470","1426"
"1427","0.0000","0.0030","0.0000","0.9970","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1427"
"1428","0.0000","0.0690","0.1810","0.4670","0.2830","0.0000","0.0190","0.2687","0.4755","0.2368","1428"
"1429","0.0000","0.0080","0.0000","0.9920","0.0000","0.0000","0.0030","0.0000","0.9970","0.0000","1429"
"1430","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1430"
"1431","0.0100","0.0480","0.0000","0.9210","0.0210","0.0070","0.0090","0.0000","0.9750","0.0090","1431"
"1432","0.0540","0.0220","0.0000","0.9240","0.0000","0.0190","0.0210","0.0000","0.9600","0.0000","1432"
"1433","0.3610","0.5810","0.0000","0.0580","0.0000","0.2630","0.7070","0.0000","0.0300","0.0000","1433"
"1434","0.0340","0.0000","0.0000","0.9650","0.0010","0.0280","0.0000","0.0000","0.9720","0.0000","1434"
"1435","0.0230","0.8540","0.0000","0.1230","0.0000","0.0080","0.9520","0.0000","0.0400","0.0000","1435"
"1436","0.0000","0.5680","0.0010","0.4230","0.0080","0.0000","0.7600","0.0000","0.2380","0.0020","1436"
"1437","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1437"
"1438","0.0180","0.0000","0.0000","0.9820","0.0000","0.0150","0.0000","0.0000","0.9850","0.0000","1438"
"1439","0.9700","0.0180","0.0000","0.0120","0.0000","0.9890","0.0080","0.0000","0.0030","0.0000","1439"
"1440","0.0000","0.0010","0.0000","0.9770","0.0220","0.0000","0.0000","0.0000","0.9950","0.0050","1440"
"1441","0.0000","0.0940","0.0000","0.9060","0.0000","0.0000","0.0250","0.0000","0.9750","0.0000","1441"
"1442","0.0000","0.0841","0.0010","0.8849","0.0300","0.0000","0.0660","0.0010","0.9240","0.0090","1442"
"1443","0.0010","0.0000","0.0070","0.9920","0.0000","0.0000","0.0000","0.0050","0.9950","0.0000","1443"
"1444","0.0060","0.5956","0.0000","0.3924","0.0060","0.0020","0.9261","0.0000","0.0709","0.0010","1444"
"1445","0.0130","0.2052","0.0000","0.7818","0.0000","0.0130","0.5600","0.0000","0.4270","0.0000","1445"
"1446","0.0000","0.0000","0.0000","0.9840","0.0160","0.0000","0.0000","0.0000","0.9950","0.0050","1446"
"1447","0.0430","0.2530","0.0130","0.6580","0.0330","0.0340","0.2010","0.0070","0.7500","0.0080","1447"
"1448","0.0000","0.0030","0.0010","0.6156","0.3804","0.0000","0.0000","0.0000","0.8749","0.1251","1448"
"1449","0.0020","0.0741","0.0000","0.9029","0.0210","0.0020","0.0700","0.0000","0.9160","0.0120","1449"
"1450","0.0030","0.0699","0.0000","0.9241","0.0030","0.0020","0.0420","0.0000","0.9550","0.0010","1450"
"1451","0.0000","0.0040","0.0000","0.9960","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","1451"
"1452","0.0000","0.0010","0.0000","0.9970","0.0020","0.0000","0.0010","0.0000","0.9990","0.0000","1452"
"1453","0.0020","0.0210","0.0000","0.9770","0.0000","0.0010","0.0040","0.0000","0.9950","0.0000","1453"
"1454","0.0430","0.0530","0.0010","0.0730","0.8300","0.0050","0.0130","0.0000","0.0420","0.9400","1454"
"1455","0.0010","0.0180","0.0010","0.7950","0.1850","0.0010","0.0250","0.0010","0.9361","0.0370","1455"
"1456","0.0000","0.0030","0.0000","0.9350","0.0620","0.0000","0.0010","0.0000","0.9710","0.0280","1456"
"1457","0.0000","0.0260","0.0000","0.9720","0.0020","0.0000","0.0200","0.0000","0.9800","0.0000","1457"
"1458","0.0080","0.0220","0.0000","0.9700","0.0000","0.0020","0.0110","0.0000","0.9870","0.0000","1458"
"1459","0.0040","0.1660","0.0150","0.7390","0.0760","0.0020","0.0050","0.0090","0.9760","0.0080","1459"
"1460","0.0320","0.7037","0.0000","0.2042","0.0601","0.0180","0.7580","0.0000","0.1910","0.0330","1460"
"1461","0.0370","0.4254","0.0050","0.3664","0.1662","0.0320","0.8650","0.0030","0.0870","0.0130","1461"
"1462","0.0000","0.0010","0.0050","0.9880","0.0060","0.0000","0.0000","0.0030","0.9950","0.0020","1462"
"1463","0.0010","0.0040","0.0800","0.7560","0.1590","0.0000","0.0000","0.0460","0.9079","0.0460","1463"
"1464","0.0050","0.0030","0.0000","0.9690","0.0230","0.0020","0.0030","0.0000","0.9910","0.0040","1464"
"1465","0.0000","0.2210","0.0000","0.7660","0.0130","0.0000","0.1301","0.0000","0.8639","0.0060","1465"
"1466","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1466"
"1467","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1467"
"1468","0.0000","0.1330","0.0010","0.8660","0.0000","0.0000","0.2520","0.0010","0.7470","0.0000","1468"
"1469","0.0100","0.0090","0.0000","0.9800","0.0010","0.0020","0.0020","0.0000","0.9950","0.0010","1469"
"1470","0.0000","0.0010","0.0000","0.9540","0.0450","0.0000","0.0010","0.0000","0.9650","0.0340","1470"
"1471","0.0000","0.0290","0.0000","0.9700","0.0010","0.0000","0.0090","0.0000","0.9910","0.0000","1471"
"1472","0.1069","0.0799","0.0460","0.4156","0.3516","0.0860","0.0340","0.0320","0.7460","0.1020","1472"
"1473","0.0000","0.0160","0.0000","0.9459","0.0380","0.0000","0.0050","0.0000","0.9880","0.0070","1473"
"1474","0.0020","0.0020","0.0010","0.9950","0.0000","0.0010","0.0000","0.0000","0.9990","0.0000","1474"
"1475","0.0010","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","0.9990","0.0000","1475"
"1476","0.0010","0.0010","0.0010","0.9361","0.0609","0.0010","0.0000","0.0000","0.9740","0.0250","1476"
"1477","0.0000","0.0000","0.0310","0.9680","0.0010","0.0000","0.0000","0.0250","0.9750","0.0000","1477"
"1478","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1478"
"1479","0.0000","0.0020","0.0000","0.9880","0.0100","0.0000","0.0010","0.0000","0.9960","0.0030","1479"
"1480","0.0000","0.0250","0.0000","0.4790","0.4960","0.0000","0.0140","0.0000","0.2720","0.7140","1480"
"1481","0.2168","0.7333","0.0000","0.0500","0.0000","0.0430","0.9560","0.0000","0.0010","0.0000","1481"
"1482","0.0010","0.0000","0.0000","0.9860","0.0130","0.0010","0.0000","0.0000","0.9980","0.0010","1482"
"1483","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1483"
"1484","0.0000","0.0010","0.0000","0.9950","0.0040","0.0000","0.0000","0.0000","1.0000","0.0000","1484"
"1485","0.0000","0.0320","0.0000","0.9680","0.0000","0.0000","0.0160","0.0000","0.9840","0.0000","1485"
"1486","0.0571","0.0240","0.0000","0.9189","0.0000","0.0190","0.0030","0.0000","0.9780","0.0000","1486"
"1487","0.0000","0.0250","0.0000","0.9750","0.0000","0.0000","0.0130","0.0000","0.9870","0.0000","1487"
"1488","0.0330","0.0290","0.0010","0.8970","0.0400","0.0300","0.0450","0.0010","0.9080","0.0160","1488"
"1489","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1489"
"1490","0.0000","0.0000","0.0000","0.9950","0.0050","0.0000","0.0000","0.0000","0.9990","0.0010","1490"
"1491","0.0551","0.0000","0.0000","0.9359","0.0090","0.0250","0.0000","0.0000","0.9740","0.0010","1491"
"1492","0.0010","0.0080","0.0000","0.9870","0.0040","0.0010","0.0020","0.0000","0.9960","0.0010","1492"
"1493","0.0000","0.0000","0.0000","0.9980","0.0020","0.0000","0.0000","0.0000","1.0000","0.0000","1493"
"1494","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1494"
"1495","0.0250","0.3740","0.0000","0.4770","0.1240","0.0260","0.1270","0.0000","0.8050","0.0420","1495"
"1496","0.0000","0.0050","0.0000","0.9950","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","1496"
"1497","0.0080","0.0010","0.0000","0.9900","0.0010","0.0060","0.0000","0.0000","0.9940","0.0000","1497"
"1498","0.0010","0.0010","0.0010","0.7848","0.2122","0.0010","0.0010","0.0000","0.7938","0.2042","1498"
"1499","0.0000","0.0000","0.0801","0.9189","0.0010","0.0000","0.0000","0.0510","0.9490","0.0000","1499"
"1500","0.0010","0.0711","0.0000","0.9279","0.0000","0.0000","0.0120","0.0000","0.9880","0.0000","1500"
"1501","0.0030","0.0030","0.0040","0.9320","0.0580","0.0030","0.0050","0.0040","0.9530","0.0350","1501"
"1502","0.0000","0.0010","0.0000","0.9960","0.0030","0.0000","0.0010","0.0000","0.9980","0.0010","1502"
"1503","0.0360","0.0030","0.0000","0.9610","0.0000","0.0170","0.0010","0.0000","0.9820","0.0000","1503"
"1504","0.0000","0.0030","0.0000","0.9950","0.0020","0.0000","0.0010","0.0000","0.9990","0.0000","1504"
"1505","0.0340","0.8669","0.0000","0.0601","0.0390","0.0040","0.9760","0.0000","0.0170","0.0030","1505"
"1506","0.3360","0.0890","0.0000","0.5740","0.0010","0.5936","0.1031","0.0000","0.3033","0.0000","1506"
"1507","0.0000","0.0010","0.0000","0.9920","0.0070","0.0000","0.0000","0.0000","0.9990","0.0010","1507"
"1508","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1508"
"1509","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1509"
"1510","0.0160","0.1040","0.0040","0.7840","0.0920","0.0040","0.0060","0.0000","0.9800","0.0100","1510"
"1511","0.0000","0.0000","0.0580","0.1910","0.7510","0.0000","0.0000","0.0680","0.2260","0.7060","1511"
"1512","0.0000","0.0150","0.0000","0.6737","0.3113","0.0000","0.0040","0.0000","0.9020","0.0940","1512"
"1513","0.0000","0.0000","0.0210","0.9710","0.0080","0.0000","0.0000","0.0180","0.9800","0.0020","1513"
"1514","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1514"
"1515","0.0000","0.0010","0.0000","0.9720","0.0270","0.0000","0.0000","0.0000","0.9830","0.0170","1515"
"1516","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1516"
"1517","0.0020","0.8740","0.0010","0.1050","0.0180","0.0010","0.9870","0.0000","0.0090","0.0030","1517"
"1518","0.0050","0.0740","0.0520","0.8110","0.0580","0.0020","0.0360","0.0320","0.9140","0.0160","1518"
"1519","0.0000","0.0550","0.0000","0.9430","0.0020","0.0000","0.0300","0.0000","0.9700","0.0000","1519"
"1520","0.0000","0.0000","0.0140","0.9850","0.0010","0.0000","0.0000","0.0020","0.9980","0.0000","1520"
"1521","0.0020","0.0000","0.0000","0.9870","0.0110","0.0010","0.0000","0.0000","0.9950","0.0040","1521"
"1522","0.0160","0.0130","0.0010","0.8939","0.0761","0.0110","0.0070","0.0000","0.9570","0.0250","1522"
"1523","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1523"
"1524","0.0050","0.1440","0.0060","0.8440","0.0010","0.0070","0.0170","0.0030","0.9730","0.0000","1524"
"1525","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1525"
"1526","0.0000","0.0240","0.0010","0.2940","0.6810","0.0000","0.0050","0.0000","0.0310","0.9640","1526"
"1527","0.0000","0.0000","0.0000","0.9960","0.0040","0.0000","0.0000","0.0000","1.0000","0.0000","1527"
"1528","0.0000","0.0000","0.0020","0.9620","0.0360","0.0000","0.0000","0.0020","0.9870","0.0110","1528"
"1529","0.0050","0.0060","0.0000","0.9810","0.0080","0.0010","0.0020","0.0000","0.9940","0.0030","1529"
"1530","0.0170","0.1460","0.0000","0.8360","0.0010","0.0180","0.0420","0.0000","0.9401","0.0000","1530"
"1531","0.0000","0.0060","0.0000","0.9940","0.0000","0.0000","0.0020","0.0000","0.9980","0.0000","1531"
"1532","0.0010","0.0200","0.0000","0.9790","0.0000","0.0010","0.0080","0.0000","0.9910","0.0000","1532"
"1533","0.0000","0.0060","0.0320","0.9510","0.0110","0.0000","0.0070","0.0260","0.9620","0.0050","1533"
"1534","0.0030","0.0460","0.0000","0.6286","0.3223","0.0020","0.0530","0.0000","0.7750","0.1700","1534"
"1535","0.0080","0.8060","0.0000","0.1630","0.0230","0.0090","0.8530","0.0000","0.1180","0.0200","1535"
"1536","0.0000","0.0160","0.0010","0.9760","0.0070","0.0000","0.0080","0.0000","0.9900","0.0020","1536"
"1537","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1537"
"1538","0.0000","0.0300","0.0000","0.9700","0.0000","0.0000","0.0190","0.0000","0.9810","0.0000","1538"
"1539","0.3850","0.0980","0.0000","0.5090","0.0080","0.4160","0.0540","0.0000","0.5260","0.0040","1539"
"1540","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1540"
"1541","0.0000","0.0000","0.0000","0.9940","0.0060","0.0000","0.0000","0.0000","0.9970","0.0030","1541"
"1542","0.0000","0.0010","0.0000","0.4985","0.5005","0.0000","0.0010","0.0000","0.6860","0.3130","1542"
"1543","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1543"
"1544","0.0000","0.0010","0.0090","0.3270","0.6630","0.0000","0.0010","0.0080","0.1200","0.8710","1544"
"1545","0.0000","0.0000","0.0010","0.9249","0.0741","0.0000","0.0000","0.0010","0.9460","0.0530","1545"
"1546","0.0000","0.0010","0.0230","0.9600","0.0160","0.0000","0.0000","0.0220","0.9710","0.0070","1546"
"1547","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1547"
"1548","0.0000","0.0000","0.0020","0.9980","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1548"
"1549","0.0000","0.0020","0.0040","0.9900","0.0040","0.0000","0.0010","0.0020","0.9970","0.0000","1549"
"1550","0.0180","0.8490","0.0000","0.1330","0.0000","0.0030","0.9480","0.0000","0.0490","0.0000","1550"
"1551","0.0050","0.0250","0.0000","0.9680","0.0020","0.0020","0.0110","0.0000","0.9870","0.0000","1551"
"1552","0.0000","0.0030","0.0000","0.9970","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","1552"
"1553","0.0010","0.0529","0.0000","0.9461","0.0000","0.0000","0.0360","0.0000","0.9640","0.0000","1553"
"1554","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1554"
"1555","0.0541","0.0310","0.0010","0.9129","0.0010","0.0250","0.0020","0.0010","0.9720","0.0000","1555"
"1556","0.0000","0.0000","0.0000","0.9950","0.0050","0.0000","0.0000","0.0000","0.9960","0.0040","1556"
"1557","0.8098","0.1862","0.0000","0.0010","0.0030","0.9930","0.0070","0.0000","0.0000","0.0000","1557"
"1558","0.0030","0.0050","0.0000","0.9900","0.0020","0.0020","0.0010","0.0000","0.9960","0.0010","1558"
"1559","0.0050","0.1980","0.0000","0.7970","0.0000","0.0070","0.1810","0.0000","0.8120","0.0000","1559"
"1560","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1560"
"1561","0.0000","0.0280","0.0000","0.9720","0.0000","0.0000","0.0170","0.0000","0.9830","0.0000","1561"
"1562","0.0000","0.0070","0.0180","0.9450","0.0300","0.0000","0.0010","0.0090","0.9820","0.0080","1562"
"1563","0.1540","0.0000","0.5720","0.2500","0.0240","0.3220","0.0000","0.3550","0.3160","0.0070","1563"
"1564","0.0120","0.0030","0.0000","0.9800","0.0050","0.0110","0.0010","0.0000","0.9860","0.0020","1564"
"1565","0.0000","0.0070","0.0000","0.9870","0.0060","0.0000","0.0020","0.0000","0.9940","0.0040","1565"
"1566","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1566"
"1567","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1567"
"1568","0.0000","0.0000","0.1340","0.8360","0.0300","0.0000","0.0000","0.0190","0.9770","0.0040","1568"
"1569","0.0010","0.0060","0.0050","0.9860","0.0020","0.0000","0.0010","0.0020","0.9960","0.0010","1569"
"1570","0.0000","0.0010","0.0000","0.9940","0.0050","0.0000","0.0000","0.0000","0.9970","0.0030","1570"
"1571","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1571"
"1572","0.0000","0.0080","0.0000","0.9850","0.0070","0.0000","0.0070","0.0000","0.9900","0.0030","1572"
"1573","0.0000","0.0000","0.0020","0.9970","0.0010","0.0000","0.0000","0.0010","0.9990","0.0000","1573"
"1574","0.0000","0.0000","0.0020","0.9780","0.0200","0.0000","0.0000","0.0010","0.9920","0.0070","1574"
"1575","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1575"
"1576","0.0030","0.0020","0.0110","0.9330","0.0510","0.0010","0.0000","0.0030","0.9800","0.0160","1576"
"1577","0.0000","0.0020","0.0000","0.9970","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1577"
"1578","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1578"
"1579","0.0000","0.0040","0.0000","0.9900","0.0060","0.0000","0.0000","0.0000","1.0000","0.0000","1579"
"1580","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1580"
"1581","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1581"
"1582","0.0000","0.0070","0.0000","0.9930","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","1582"
"1583","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1583"
"1584","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1584"
"1585","0.0000","0.0010","0.0000","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1585"
"1586","0.0000","0.2563","0.0000","0.7427","0.0010","0.0000","0.1580","0.0000","0.8420","0.0000","1586"
"1587","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1587"
"1588","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1588"
"1589","0.0000","0.0010","0.0000","0.9600","0.0390","0.0000","0.0000","0.0000","0.9900","0.0100","1589"
"1590","0.0000","0.0000","0.0000","0.9790","0.0210","0.0000","0.0000","0.0000","0.9880","0.0120","1590"
"1591","0.0000","0.0000","0.0010","0.9980","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","1591"
"1592","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","1592"
"1593","0.0000","0.0020","0.0000","0.9980","0.0000","0.0000","0.0010","0.0000","0.9990","0.0000","1593"
"1594","0.5736","0.2112","0.0000","0.2152","0.0000","0.6780","0.1750","0.0000","0.1470","0.0000","1594"
"1595","0.0000","0.0030","0.0260","0.8240","0.1470","0.0000","0.0010","0.0190","0.9069","0.0731","1595"
"1596","0.0020","0.0280","0.0010","0.9630","0.0060","0.0000","0.0020","0.0000","0.9980","0.0000","1596"
"1597","0.0000","0.0000","0.0000","0.9980","0.0020","0.0000","0.0000","0.0000","0.9990","0.0010","1597"
